Order City,Apparel,Book Shop,Discs Shop,Fan Shop,Fitness,Footwear,Golf,Health and Beauty ,Outdoors,Pet Shop,Technology
Gaithersburg,2.0,0.0,0.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
Galati,11.0,0.0,0.0,20.0,1.0,4.0,7.0,0.0,5.0,0.0,0.0
Gallarate,2.0,0.0,1.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
Galway,2.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
Gandia,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
Ganganagar,7.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0
Gaomi,2.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Gaoyou,6.0,0.0,0.0,8.0,0.0,4.0,3.0,0.0,2.0,0.0,0.0
Gap,2.0,0.0,0.0,12.0,0.0,2.0,3.0,0.0,2.0,0.0,0.0
Garanhuns,2.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0
Garbsen,4.0,0.0,0.0,1.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0
Garches,4.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Gardanne,6.0,0.0,0.0,2.0,0.0,2.0,6.0,0.0,1.0,0.0,0.0
Garden City,3.0,0.0,0.0,6.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
Garforth,14.0,0.0,0.0,17.0,1.0,3.0,9.0,0.0,5.0,0.0,0.0
Garland,1.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0
Garoua,11.0,0.0,0.0,19.0,3.0,5.0,9.0,0.0,2.0,0.0,0.0
Garza García,8.0,0.0,0.0,5.0,0.0,2.0,3.0,0.0,2.0,0.0,0.0
Gaspar,6.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0,3.0,0.0,0.0
Gastonia,3.0,0.0,0.0,7.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
Gateshead,14.0,0.0,0.0,31.0,2.0,2.0,7.0,0.0,0.0,0.0,8.0
Gatineau,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gawler,6.0,0.0,0.0,9.0,0.0,4.0,4.0,0.0,1.0,0.0,0.0
Gaya,3.0,0.0,0.0,5.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0
Gaziantep,34.0,0.0,0.0,48.0,2.0,11.0,20.0,0.0,7.0,0.0,0.0
Gaziemir,2.0,0.0,0.0,11.0,1.0,0.0,4.0,0.0,1.0,0.0,0.0
Gdansk,14.0,0.0,0.0,13.0,0.0,3.0,5.0,0.0,2.0,0.0,0.0
Gdynia,3.0,0.0,0.0,2.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0
Gebze,3.0,0.0,0.0,5.0,0.0,1.0,6.0,0.0,1.0,0.0,0.0
Geelong,66.0,1.0,4.0,87.0,8.0,27.0,45.0,3.0,18.0,8.0,6.0
Gela,3.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0
Gelsenkirchen,12.0,0.0,0.0,23.0,1.0,1.0,14.0,0.0,2.0,0.0,1.0
General Escobedo,7.0,0.0,0.0,16.0,0.0,1.0,4.0,0.0,1.0,0.0,0.0
Genk,17.0,0.0,0.0,30.0,0.0,7.0,9.0,0.0,3.0,0.0,0.0
Gennevilliers,9.0,0.0,2.0,15.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0
Genoa,16.0,0.0,0.0,36.0,2.0,5.0,18.0,0.0,4.0,0.0,0.0
George,2.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
Georgetown,3.0,0.0,0.0,4.0,0.0,1.0,7.0,0.0,2.0,0.0,0.0
Gera,15.0,0.0,0.0,18.0,0.0,6.0,16.0,0.0,4.0,0.0,0.0
Geraldton,10.0,0.0,6.0,23.0,0.0,7.0,6.0,0.0,4.0,0.0,0.0
Getafe,10.0,0.0,0.0,14.0,0.0,4.0,3.0,0.0,1.0,0.0,1.0
Getxo,2.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0
Ghaziabad,0.0,0.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
Ghent,26.0,1.0,2.0,39.0,0.0,2.0,12.0,0.0,3.0,0.0,3.0
Gien,6.0,0.0,0.0,11.0,0.0,5.0,3.0,0.0,3.0,0.0,0.0
Gilbert,15.0,0.0,0.0,11.0,1.0,5.0,9.0,0.0,2.0,0.0,0.0
Gillingham,1.0,0.0,0.0,4.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
Ginebra,6.0,0.0,0.0,12.0,1.0,1.0,6.0,0.0,1.0,0.0,1.0
Girga,0.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
Girona,9.0,0.0,0.0,16.0,0.0,0.0,6.0,0.0,2.0,0.0,5.0
Girón,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0
Gisborne,7.0,0.0,0.0,5.0,0.0,3.0,7.0,0.0,2.0,0.0,0.0
Giurgiu,4.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Givors,10.0,0.0,0.0,14.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0
Giyani,3.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0
Gladbeck,6.0,0.0,0.0,6.0,1.0,3.0,3.0,0.0,2.0,0.0,0.0
Gladstone,9.0,0.0,1.0,11.0,0.0,3.0,4.0,0.0,3.0,0.0,0.0
Glasgow,44.0,0.0,0.0,47.0,0.0,14.0,29.0,0.0,4.0,0.0,3.0
Glendale,13.0,0.0,0.0,27.0,0.0,6.0,10.0,0.0,0.0,0.0,0.0
Glenview,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gliwice,3.0,0.0,0.0,4.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
Gloucester,17.0,0.0,0.0,28.0,1.0,8.0,11.0,0.0,1.0,0.0,1.0
Goiânia,23.0,0.0,0.0,34.0,1.0,4.0,15.0,0.0,6.0,0.0,0.0
Gold Coast,148.0,3.0,40.0,207.0,7.0,50.0,83.0,0.0,32.0,18.0,7.0
Gombe,4.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
Gonaïves,24.0,0.0,0.0,15.0,1.0,7.0,12.0,0.0,1.0,0.0,0.0
Gonesse,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0
Gongzhuling,7.0,0.0,7.0,10.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0
Gorakhpur,29.0,0.0,1.0,24.0,3.0,4.0,17.0,3.0,2.0,0.0,0.0
Gorgan,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
Gorzow Wielkopolski,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Gosport,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gothenburg,30.0,2.0,0.0,48.0,1.0,6.0,18.0,0.0,2.0,0.0,0.0
Goulburn,7.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
Goussainville,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Goyang,7.0,0.0,0.0,9.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0
Gradignan,7.0,0.0,0.0,8.0,0.0,1.0,4.0,0.0,3.0,0.0,0.0
Grajaú,8.0,0.0,0.0,10.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0
Granada,58.0,0.0,0.0,94.0,3.0,18.0,43.0,0.0,17.0,0.0,6.0
Grand Island,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Grand Prairie,9.0,0.0,0.0,21.0,0.0,4.0,6.0,0.0,1.0,0.0,0.0
Grand Rapids,5.0,0.0,0.0,6.0,1.0,1.0,7.0,0.0,1.0,0.0,0.0
Granollers,4.0,0.0,0.0,9.0,1.0,7.0,4.0,0.0,2.0,0.0,0.0
Grapevine,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Grasse,14.0,0.0,0.0,11.0,0.0,1.0,6.0,0.0,4.0,0.0,0.0
Gravataí,11.0,0.0,0.0,6.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0
Gravatá,2.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
Gravesend,1.0,0.0,0.0,4.0,0.0,1.0,4.0,0.0,1.0,0.0,0.0
Graz,7.0,2.0,0.0,18.0,0.0,2.0,9.0,0.0,2.0,0.0,0.0
Great Falls,3.0,0.0,0.0,7.0,0.0,5.0,5.0,0.0,2.0,0.0,0.0
Great Yarmouth,5.0,0.0,0.0,8.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0
Green Bay,7.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0
Greensboro,15.0,0.0,0.0,15.0,1.0,0.0,7.0,0.0,1.0,0.0,0.0
Greenville,3.0,0.0,0.0,6.0,0.0,2.0,4.0,0.0,2.0,0.0,0.0
Greenwood,6.0,0.0,0.0,5.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0
Greifswald,4.0,0.0,0.0,7.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
Grenoble,18.0,0.0,2.0,24.0,0.0,3.0,15.0,0.0,4.0,0.0,0.0
Gresham,3.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0
Grevenbroich,10.0,0.0,1.0,13.0,0.0,0.0,6.0,0.0,4.0,0.0,0.0
Griffith,7.0,0.0,0.0,15.0,1.0,1.0,1.0,0.0,1.0,0.0,3.0
Grigny,6.0,0.0,0.0,12.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0
Grodno,19.0,0.0,0.0,23.0,0.0,3.0,10.0,0.0,2.0,0.0,0.0
Gronau,16.0,0.0,1.0,7.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0
Groningen,21.0,0.0,12.0,25.0,2.0,8.0,15.0,0.0,1.0,0.0,0.0
Grosseto,12.0,0.0,0.0,10.0,2.0,7.0,5.0,0.0,2.0,0.0,1.0
Grove City,1.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Guacara,10.0,0.0,0.0,5.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0
Guadalajara,138.0,0.0,0.0,175.0,4.0,41.0,92.0,0.0,40.0,0.0,0.0
Guamúchil,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Guanajuato,9.0,0.0,0.0,7.0,0.0,1.0,4.0,0.0,1.0,0.0,0.0
Guanambi,3.0,0.0,0.0,14.0,0.0,2.0,4.0,0.0,1.0,0.0,0.0
Guanare,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
Guangshui,3.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Guangzhou,45.0,0.0,17.0,61.0,6.0,9.0,29.0,6.0,15.0,0.0,0.0
Guantánamo,62.0,0.0,0.0,74.0,2.0,18.0,29.0,0.0,14.0,0.0,0.0
Guarapari,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Guarapuava,5.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Guaratinguetá,2.0,0.0,0.0,14.0,0.0,1.0,4.0,0.0,1.0,0.0,0.0
Guarenas,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Guarujá,2.0,0.0,0.0,3.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0
Guarulhos,15.0,0.0,0.0,21.0,1.0,3.0,10.0,0.0,7.0,0.0,0.0
Guasave,12.0,0.0,0.0,26.0,0.0,4.0,12.0,0.0,2.0,0.0,0.0
Guatemala City,2.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
Guatire,1.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0
Guayana,20.0,0.0,0.0,28.0,2.0,6.0,15.0,0.0,4.0,0.0,0.0
Guayaquil,30.0,0.0,0.0,39.0,1.0,5.0,16.0,0.0,4.0,0.0,0.0
Guaymas,6.0,0.0,0.0,12.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0
Gubkin,2.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,2.0,0.0,0.0
Guelma,5.0,0.0,0.0,11.0,0.0,1.0,5.0,0.0,2.0,0.0,0.0
Guelmim,1.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Guelph,3.0,0.0,0.0,3.0,0.0,1.0,4.0,0.0,2.0,0.0,0.0
Guidonia Montecelio,2.0,0.0,0.0,4.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0
Guildford,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
Guilin,2.0,0.0,1.0,4.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0
Guimarães,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Guiping,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Guiyang,3.0,0.0,0.0,6.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0
Gujranwala,15.0,0.0,6.0,26.0,1.0,4.0,13.0,0.0,4.0,0.0,0.0
Gujrat,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gulbarga,4.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0
Gulfport,2.0,0.0,0.0,5.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
Gulu,3.0,0.0,0.0,7.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
Gummersbach,14.0,0.0,0.0,14.0,0.0,1.0,7.0,0.0,2.0,0.0,0.0
Guntur,9.0,0.0,3.0,10.0,0.0,3.0,5.0,0.0,4.0,0.0,0.0
Gurupi,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Gusau,3.0,0.0,0.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
Guwahati,21.0,0.0,9.0,14.0,0.0,4.0,5.0,0.0,7.0,0.0,0.0
Guyancourt,6.0,0.0,0.0,14.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0
Guzmán,9.0,0.0,0.0,7.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0
Gwalior,7.0,0.0,1.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0
Gy?r,8.0,0.0,0.0,10.0,1.0,0.0,4.0,0.0,2.0,0.0,0.0
Gyula,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
Gómel,10.0,0.0,0.0,19.0,0.0,2.0,9.0,0.0,3.0,0.0,0.0
Gómez Palacio,45.0,0.0,0.0,82.0,3.0,13.0,30.0,0.0,13.0,0.0,0.0
Günzburg,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
Haarlem,7.0,0.0,0.0,12.0,1.0,4.0,5.0,0.0,2.0,0.0,0.0
Hachinohe,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Hackensack,1.0,0.0,0.0,6.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0
Hadera,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
Hagen,24.0,0.0,0.0,24.0,1.0,7.0,14.0,0.0,2.0,0.0,0.0
Haguenau,3.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0
Haifa,20.0,0.0,0.0,23.0,2.0,3.0,5.0,0.0,3.0,0.0,0.0
Haikou,6.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Hailin,2.0,0.0,0.0,9.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0
Halesowen,5.0,0.0,0.0,4.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0
Halifax,9.0,3.0,0.0,11.0,0.0,1.0,4.0,0.0,4.0,0.0,0.0
Halle,24.0,0.0,0.0,56.0,0.0,13.0,27.0,0.0,9.0,0.0,9.0
Halluin,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Halmstad,2.0,0.0,0.0,8.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0
Haltom City,3.0,0.0,0.0,5.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0
Hamadán,9.0,0.0,0.0,19.0,1.0,5.0,13.0,0.0,5.0,0.0,0.0
Hamamatsu,4.0,0.0,0.0,4.0,0.0,1.0,3.0,0.0,2.0,3.0,0.0
Hamar,2.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
Hamburgo,177.0,1.0,4.0,233.0,8.0,54.0,111.0,0.0,33.0,0.0,6.0
Hamilton,23.0,0.0,0.0,27.0,1.0,4.0,12.0,0.0,4.0,0.0,0.0
Hamm,19.0,3.0,0.0,23.0,2.0,4.0,11.0,0.0,7.0,0.0,10.0
Hamme,3.0,0.0,0.0,5.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0
Hampton,7.0,0.0,0.0,9.0,0.0,2.0,5.0,0.0,1.0,0.0,0.0
Handa,6.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0
Handan,5.0,0.0,8.0,14.0,1.0,1.0,5.0,0.0,1.0,0.0,0.0
Hangu,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Hangzhou,14.0,0.0,6.0,18.0,1.0,3.0,9.0,0.0,4.0,2.0,0.0
Haninge,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Hanoi,49.0,0.0,5.0,47.0,2.0,9.0,26.0,0.0,9.0,1.0,0.0
Hanover,46.0,0.0,0.0,62.0,0.0,14.0,28.0,0.0,9.0,0.0,11.0
Hapur,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Harare,16.0,0.0,0.0,20.0,0.0,8.0,16.0,0.0,1.0,0.0,0.0
Harbin,12.0,0.0,2.0,28.0,0.0,7.0,9.0,0.0,9.0,4.0,0.0
Hardenberg,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Hargeysa,11.0,0.0,0.0,15.0,1.0,4.0,8.0,0.0,2.0,0.0,0.0
Harlingen,5.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Harlow,1.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
Harrisonburg,4.0,0.0,0.0,4.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0
Harrogate,4.0,0.0,0.0,8.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0
Harrow,22.0,0.0,0.0,27.0,0.0,7.0,16.0,0.0,4.0,0.0,2.0
Hartlepool,8.0,0.0,0.0,6.0,0.0,5.0,5.0,0.0,0.0,0.0,11.0
Hasselt,17.0,3.0,0.0,16.0,1.0,3.0,14.0,0.0,2.0,0.0,0.0
Hastings,15.0,0.0,0.0,14.0,1.0,5.0,12.0,0.0,3.0,0.0,0.0
Hattiesburg,11.0,0.0,0.0,7.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0
Hattingen,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
Hautmont,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hayange,8.0,0.0,0.0,12.0,0.0,4.0,10.0,0.0,1.0,0.0,3.0
Hazebrouck,0.0,0.0,1.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0
Hebi,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Heerlen,13.0,0.0,0.0,26.0,0.0,7.0,13.0,0.0,2.0,0.0,2.0
Hefei,3.0,0.0,4.0,8.0,0.0,1.0,6.0,0.0,1.0,0.0,0.0
Heidelberg,7.0,0.0,1.0,10.0,0.0,7.0,4.0,0.0,2.0,0.0,1.0
Heilbronn,18.0,0.0,0.0,34.0,2.0,4.0,10.0,0.0,3.0,0.0,0.0
Helena,0.0,0.0,0.0,3.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0
Helmond,5.0,0.0,0.0,6.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0
Helsingborg,3.0,0.0,0.0,8.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0
Helsinki,52.0,0.0,3.0,49.0,0.0,11.0,31.0,0.0,7.0,0.0,2.0
Hemel Hempstead,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hempstead,7.0,0.0,0.0,7.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0
Henderson,30.0,0.0,0.0,58.0,4.0,9.0,28.0,0.0,9.0,0.0,0.0
Hendersonville,3.0,0.0,0.0,4.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0
Hengelo,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Hengyang,4.0,0.0,0.0,3.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
Herat,1.0,0.0,0.0,8.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0
Hereford,11.0,0.0,0.0,8.0,1.0,2.0,5.0,0.0,1.0,0.0,0.0
Herford,2.0,0.0,0.0,6.0,0.0,3.0,2.0,0.0,0.0,0.0,4.0
Hermosillo,64.0,0.0,0.0,77.0,2.0,16.0,41.0,0.0,13.0,0.0,0.0
Herne,14.0,0.0,0.0,22.0,2.0,16.0,14.0,0.0,9.0,0.0,1.0
Heroica Zitácuaro,11.0,0.0,0.0,18.0,1.0,3.0,9.0,0.0,3.0,0.0,0.0
Herten,19.0,4.0,0.0,30.0,1.0,5.0,11.0,0.0,5.0,0.0,0.0
Hesperia,4.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
Heyuan,1.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
Heze,4.0,0.0,0.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
Hialeah,10.0,0.0,0.0,12.0,0.0,2.0,11.0,0.0,4.0,0.0,0.0
Hickory,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Hidalgo,8.0,0.0,0.0,6.0,0.0,5.0,8.0,0.0,2.0,0.0,0.0
High Wycombe,4.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0
Highland Park,4.0,0.0,0.0,10.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0
Hilden,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Hildesheim,5.0,0.0,0.0,7.0,0.0,4.0,4.0,0.0,1.0,0.0,0.0
Hillsboro,2.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
Hilversum,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Himeji,8.0,0.0,2.0,16.0,1.0,3.0,7.0,0.0,2.0,0.0,0.0
Hinckley,3.0,0.0,0.0,6.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0
Hirakata,9.0,0.0,0.0,7.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
Hiratsuka,4.0,0.0,0.0,7.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
Hisar,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0
Ho Chi Minh City,149.0,0.0,23.0,176.0,17.0,40.0,74.0,4.0,33.0,0.0,8.0
Hobart,52.0,0.0,6.0,61.0,6.0,8.0,37.0,0.0,20.0,7.0,0.0
Hod HaSharon,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Hohhot,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Holguín,76.0,0.0,0.0,109.0,3.0,22.0,65.0,0.0,11.0,0.0,0.0
Holland,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Hollywood,9.0,0.0,0.0,8.0,0.0,1.0,6.0,0.0,2.0,0.0,0.0
Holon,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0
Holyoke,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Homestead,5.0,0.0,0.0,1.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0
Homs,12.0,0.0,0.0,8.0,0.0,3.0,8.0,0.0,1.0,0.0,0.0
Hoover,4.0,0.0,0.0,6.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
Horlivka,2.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
Hot Springs,5.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
Houilles,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Houston,249.0,0.0,0.0,309.0,14.0,81.0,176.0,0.0,46.0,0.0,0.0
Hove,6.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Hradec Králové,3.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0
Huadian,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
Huaibei,11.0,0.0,0.0,10.0,0.0,1.0,3.0,0.0,3.0,0.0,8.0
Huaihua,1.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
Huainan,5.0,0.0,3.0,13.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0
Huaiyin,3.0,0.0,1.0,4.0,0.0,1.0,3.0,1.0,2.0,0.0,0.0
Huambo,17.0,0.0,0.0,18.0,1.0,3.0,9.0,0.0,5.0,0.0,0.0
Huancayo,13.0,0.0,0.0,11.0,2.0,1.0,3.0,0.0,2.0,0.0,0.0
Huangshan,1.0,0.0,0.0,5.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0
Huangshi,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Huaraz,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Hubli,6.0,0.0,2.0,7.0,4.0,2.0,5.0,0.0,3.0,0.0,4.0
Huddersfield,14.0,0.0,0.0,31.0,1.0,3.0,8.0,0.0,3.0,0.0,2.0
Huddinge,4.0,0.0,0.0,5.0,0.0,1.0,3.0,0.0,1.0,0.0,1.0
Huehuetenango,39.0,0.0,0.0,57.0,2.0,14.0,31.0,0.0,7.0,0.0,0.0
Huelva,13.0,0.0,0.0,21.0,0.0,4.0,12.0,0.0,1.0,0.0,0.0
Huixquilucan,5.0,0.0,0.0,12.0,1.0,2.0,3.0,0.0,1.0,0.0,0.0
Huizhou,6.0,0.0,0.0,9.0,0.0,4.0,6.0,0.0,2.0,0.0,0.0
Huntington Beach,2.0,0.0,0.0,9.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0
Huntsville,23.0,0.0,0.0,31.0,3.0,6.0,16.0,0.0,2.0,0.0,0.0
